Team_ID,Season,Team_name,Games_Played,Wins,Draws,Losses,Goals_For,Goals_Against,Points,xG,xGa,Ranking,Top_6_Label,Win_Percentage,Loss_Percentage,Points_Per_Game,Goals_For_Per_Game,Goals_Against_Per_Game,Attack_Defense_Ratio,Shooting_Efficiency,Defensive_Efficiency,Previous_Season_Rank
3,2017,Arsenal,38,19,6,13,74,51,63,72.3,48.7,6,true,50.0,34.21052631578947,1.9473684210526316,1.9473684210526316,1.3421052631578947,1.4509803921568627,1.7000000000000028,2.299999999999997,5
3,2018,Arsenal,38,21,7,10,73,51,70,64.8,57.3,5,true,55.26315789473685,26.31578947368421,1.9210526315789473,1.9210526315789473,1.3421052631578947,1.4313725490196079,8.200000000000003,-6.299999999999997,6
3,2019,Arsenal,38,14,14,10,56,48,56,50.8,57.3,8,false,36.84210526315789,26.31578947368421,1.4736842105263157,1.4736842105263157,1.263157894736842,1.1666666666666667,5.200000000000003,-9.299999999999997,5
3,2020,Arsenal,38,18,7,13,55,39,61,52.2,43.2,8,false,47.368421052631575,34.21052631578947,1.4473684210526316,1.4473684210526316,1.0263157894736843,1.4102564102564104,2.799999999999997,-4.200000000000003,8
3,2021,Arsenal,38,22,3,13,61,48,69,63.4,48.4,5,true,57.89473684210527,34.21052631578947,1.605263157894737,1.605263157894737,1.263157894736842,1.2708333333333333,-2.3999999999999986,-0.3999999999999986,8
3,2022,Arsenal,38,26,6,6,88,43,84,76.5,45.2,2,true,68.42105263157895,15.789473684210526,2.3157894736842106,2.3157894736842106,1.131578947368421,2.046511627906977,11.5,-2.200000000000003,5
3,2023,Arsenal,38,28,5,5,91,29,89,84.4,31.8,2,true,73.68421052631578,13.157894736842104,2.3947368421052633,2.3947368421052633,0.7631578947368421,3.1379310344827585,6.599999999999994,-2.8000000000000007,2
3,2024,Arsenal,38,20,14,4,69,34,74,73.6,40.0,2,true,52.63157894736842,10.526315789473683,1.8157894736842106,1.8157894736842106,0.8947368421052632,2.0294117647058822,-4.599999999999994,-6.0,2
4,2014,Manchester United,38,20,10,8,62,37,70,54.2,39.8,4,true,52.63157894736842,21.052631578947366,1.631578947368421,1.631578947368421,0.9736842105263158,1.6756756756756757,7.799999999999997,-2.799999999999997,0
4,2015,Manchester United,38,19,9,10,49,35,66,45.4,39.7,4,true,50.0,26.31578947368421,1.2894736842105263,1.2894736842105263,0.9210526315789473,1.4,3.6000000000000014,-4.700000000000003,4
4,2016,Manchester United,38,18,15,5,54,29,69,57.6,31.6,6,true,47.368421052631575,13.157894736842104,1.4210526315789473,1.4210526315789473,0.7631578947368421,1.8620689655172413,-3.6000000000000014,-2.6000000000000014,4
4,2017,Manchester United,38,25,6,7,68,28,81,59.0,43.5,2,true,65.78947368421053,18.421052631578945,1.7894736842105263,1.7894736842105263,0.7368421052631579,2.4285714285714284,9.0,-15.5,6
